RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename
-0.39,0.069,0.602,-0.919,-0.288,-0.897,-0.087,0.782,2.08,-3000.0,AK_Pakad_Bag.csv
-0.389,0.081,0.602,-0.932,-0.283,-0.856,-0.087,0.78,2.09,-3000.0,AK_Pakad_Bag.csv
-0.389,0.091,0.603,-0.946,-0.281,-0.819,-0.087,0.774,2.0999999999999996,-3000.0,AK_Pakad_Bag.csv
-0.389,0.098,0.604,-0.959,-0.282,-0.789,-0.087,0.769,2.1099999999999994,-3000.0,AK_Pakad_Bag.csv
-0.39,0.101,0.605,-0.971,-0.285,-0.766,-0.087,0.765,2.119999999999999,-3000.0,AK_Pakad_Bag.csv
-0.39,0.102,0.606,-0.983,-0.289,-0.746,-0.087,0.766,2.129999999999999,-3000.0,AK_Pakad_Bag.csv
-0.39,0.101,0.606,-0.994,-0.291,-0.725,-0.087,0.771,2.1400000000000006,-3000.0,AK_Pakad_Bag.csv
-0.389,0.102,0.604,-1.005,-0.29,-0.699,-0.087,0.777,2.1500000000000004,-3000.0,AK_Pakad_Bag.csv
-0.389,0.108,0.602,-1.014,-0.286,-0.664,-0.086,0.781,2.16,-3000.0,AK_Pakad_Bag.csv
-0.389,0.118,0.599,-1.023,-0.281,-0.623,-0.086,0.781,2.17,-3000.0,AK_Pakad_Bag.csv
-0.389,0.132,0.596,-1.03,-0.277,-0.583,-0.085,0.777,2.1799999999999997,-3000.0,AK_Pakad_Bag.csv
-0.389,0.148,0.593,-1.036,-0.277,-0.546,-0.083,0.768,2.1899999999999995,-3000.0,AK_Pakad_Bag.csv
-0.389,0.162,0.591,-1.04,-0.279,-0.518,-0.082,0.758,2.1999999999999993,-3000.0,AK_Pakad_Bag.csv
-0.39,0.175,0.588,-1.044,-0.283,-0.497,-0.08,0.748,2.209999999999999,-3000.0,AK_Pakad_Bag.csv
-0.39,0.183,0.586,-1.046,-0.286,-0.478,-0.08,0.742,2.2200000000000006,-3000.0,AK_Pakad_Bag.csv
-0.39,0.189,0.583,-1.048,-0.286,-0.457,-0.079,0.738,2.2300000000000004,-3000.0,AK_Pakad_Bag.csv
-0.39,0.192,0.581,-1.049,-0.282,-0.429,-0.079,0.736,2.24,-3000.0,AK_Pakad_Bag.csv
-0.39,0.194,0.579,-1.05,-0.277,-0.395,-0.079,0.734,2.25,-3000.0,AK_Pakad_Bag.csv
-0.389,0.198,0.577,-1.051,-0.273,-0.359,-0.079,0.731,2.26,-3000.0,AK_Pakad_Bag.csv
-0.39,0.204,0.576,-1.053,-0.272,-0.326,-0.079,0.729,2.2699999999999996,-3000.0,AK_Pakad_Bag.csv
-0.39,0.213,0.575,-1.056,-0.274,-0.3,-0.078,0.73,2.2799999999999994,-3000.0,AK_Pakad_Bag.csv
-0.39,0.223,0.576,-1.059,-0.279,-0.282,-0.078,0.738,2.289999999999999,-3000.0,AK_Pakad_Bag.csv
-0.391,0.234,0.576,-1.063,-0.283,-0.268,-0.077,0.754,2.299999999999999,-3000.0,AK_Pakad_Bag.csv
-0.391,0.243,0.576,-1.067,-0.285,-0.251,-0.076,0.778,2.3100000000000005,-3000.0,AK_Pakad_Bag.csv
-0.391,0.251,0.576,-1.071,-0.282,-0.226,-0.075,0.809,2.3200000000000003,-3000.0,AK_Pakad_Bag.csv
-0.391,0.254,0.576,-1.075,-0.276,-0.19,-0.073,0.842,2.33,-3000.0,AK_Pakad_Bag.csv
-0.39,0.254,0.575,-1.079,-0.27,-0.148,-0.072,0.872,2.34,-3000.0,AK_Pakad_Bag.csv
-0.39,0.25,0.574,-1.083,-0.267,-0.106,-0.07,0.896,2.3499999999999996,-2493.4285714285716,AK_Pakad_Bag.csv
-0.39,0.244,0.574,-1.087,-0.268,-0.075,-0.067,0.913,2.3599999999999994,-1986.857142857143,AK_Pakad_Bag.csv
-0.39,0.237,0.574,-1.091,-0.273,-0.059,-0.064,0.923,2.369999999999999,-1480.2857142857142,AK_Pakad_Bag.csv
-0.391,0.232,0.574,-1.096,-0.28,-0.059,-0.061,0.93,2.379999999999999,-973.7142857142858,AK_Pakad_Bag.csv
-0.391,0.231,0.575,-1.101,-0.285,-0.07,-0.057,0.938,2.3900000000000006,-467.14285714285734,AK_Pakad_Bag.csv
-0.391,0.232,0.576,-1.106,-0.284,-0.083,-0.052,0.949,2.4000000000000004,39.42857142857156,AK_Pakad_Bag.csv
-0.391,0.236,0.577,-1.112,-0.279,-0.092,-0.048,0.965,2.41,546.0,AK_Pakad_Bag.csv
-0.39,0.24,0.578,-1.117,-0.271,-0.095,-0.044,0.983,2.42,562.0,AK_Pakad_Bag.csv
-0.39,0.243,0.579,-1.122,-0.265,-0.094,-0.042,1.003,2.4299999999999997,536.5714285714286,AK_Pakad_Bag.csv
-0.39,0.241,0.579,-1.127,-0.263,-0.095,-0.04,1.023,2.4399999999999995,511.14285714285717,AK_Pakad_Bag.csv
-0.39,0.236,0.58,-1.131,-0.269,-0.106,-0.039,1.041,2.4499999999999993,485.7142857142857,AK_Pakad_Bag.csv
-0.391,0.227,0.581,-1.134,-0.28,-0.129,-0.039,1.057,2.459999999999999,460.2857142857143,AK_Pakad_Bag.csv
-0.391,0.216,0.582,-1.137,-0.293,-0.164,-0.039,1.071,2.4700000000000006,434.8571428571429,AK_Pakad_Bag.csv
-0.391,0.206,0.582,-1.14,-0.301,-0.203,-0.039,1.084,2.4800000000000004,409.42857142857144,AK_Pakad_Bag.csv
-0.391,0.196,0.582,-1.142,-0.301,-0.241,-0.039,1.094,2.49,384.0,AK_Pakad_Bag.csv
-0.391,0.188,0.582,-1.144,-0.292,-0.27,-0.039,1.102,2.5,364.0,AK_Pakad_Bag.csv
-0.39,0.181,0.581,-1.145,-0.278,-0.293,-0.041,1.107,2.51,335.0,AK_Pakad_Bag.csv
-0.39,0.173,0.581,-1.146,-0.263,-0.312,-0.043,1.107,2.5200000000000014,325.7142857142857,AK_Pakad_Bag.csv
-0.39,0.165,0.582,-1.147,-0.253,-0.335,-0.046,1.102,2.5299999999999994,316.42857142857144,AK_Pakad_Bag.csv
-0.391,0.157,0.582,-1.147,-0.251,-0.369,-0.049,1.092,2.540000000000001,307.1428571428571,AK_Pakad_Bag.csv
-0.391,0.15,0.583,-1.147,-0.257,-0.416,-0.051,1.08,2.549999999999999,297.85714285714283,AK_Pakad_Bag.csv
-0.392,0.147,0.584,-1.147,-0.266,-0.474,-0.053,1.064,2.5600000000000005,288.57142857142856,AK_Pakad_Bag.csv
-0.392,0.149,0.585,-1.147,-0.275,-0.538,-0.054,1.047,2.5699999999999985,279.2857142857143,AK_Pakad_Bag.csv
-0.391,0.157,0.585,-1.147,-0.279,-0.6,-0.054,1.028,2.58,270.0,AK_Pakad_Bag.csv
-0.391,0.17,0.585,-1.147,-0.278,-0.656,-0.054,1.007,2.589999999999998,315.77777777777777,AK_Pakad_Bag.csv
-0.391,0.186,0.585,-1.148,-0.274,-0.705,-0.054,0.985,2.5999999999999996,361.55555555555554,AK_Pakad_Bag.csv
-0.391,0.201,0.585,-1.149,-0.27,-0.748,-0.055,0.962,2.610000000000001,407.33333333333337,AK_Pakad_Bag.csv
-0.392,0.215,0.586,-1.15,-0.271,-0.791,-0.057,0.941,2.619999999999999,453.1111111111111,AK_Pakad_Bag.csv
-0.392,0.226,0.588,-1.152,-0.279,-0.837,-0.06,0.923,2.630000000000001,498.8888888888889,AK_Pakad_Bag.csv
-0.393,0.236,0.591,-1.155,-0.293,-0.89,-0.063,0.909,2.639999999999999,544.6666666666667,AK_Pakad_Bag.csv
-0.393,0.245,0.593,-1.158,-0.312,-0.949,-0.067,0.898,2.6500000000000004,590.4444444444445,AK_Pakad_Bag.csv
-0.393,0.255,0.595,-1.162,-0.332,-1.013,-0.07,0.891,2.6599999999999984,636.2222222222222,AK_Pakad_Bag.csv
-0.392,0.267,0.596,-1.166,-0.349,-1.082,-0.072,0.884,2.67,682.0,AK_Pakad_Bag.csv
-0.392,0.281,0.597,-1.169,-0.361,-1.152,-0.074,0.874,2.6800000000000015,670.4285714285714,AK_Pakad_Bag.csv
-0.392,0.295,0.598,-1.172,-0.371,-1.223,-0.076,0.861,2.6899999999999995,658.8571428571429,AK_Pakad_Bag.csv
-0.392,0.31,0.598,-1.175,-0.378,-1.293,-0.077,0.845,2.700000000000001,647.2857142857143,AK_Pakad_Bag.csv
-0.393,0.323,0.599,-1.178,-0.385,-1.358,-0.079,0.825,2.709999999999999,635.7142857142857,AK_Pakad_Bag.csv
-0.393,0.335,0.6,-1.182,-0.392,-1.414,-0.081,0.805,2.7200000000000006,624.1428571428571,AK_Pakad_Bag.csv
-0.393,0.347,0.6,-1.185,-0.401,-1.457,-0.083,0.787,2.7299999999999986,612.5714285714286,AK_Pakad_Bag.csv
-0.393,0.359,0.601,-1.189,-0.409,-1.485,-0.085,0.771,2.74,601.0,AK_Pakad_Bag.csv
-0.392,0.372,0.603,-1.192,-0.417,-1.498,-0.086,0.759,2.7499999999999982,563.5,AK_Pakad_Bag.csv
-0.392,0.383,0.604,-1.196,-0.425,-1.502,-0.087,0.75,2.76,526.0,AK_Pakad_Bag.csv
-0.391,0.393,0.605,-1.199,-0.433,-1.502,-0.088,0.744,2.7700000000000014,517.1428571428571,AK_Pakad_Bag.csv
-0.391,0.401,0.605,-1.201,-0.441,-1.505,-0.089,0.741,2.7799999999999994,508.2857142857143,AK_Pakad_Bag.csv
-0.392,0.405,0.606,-1.203,-0.451,-1.511,-0.09,0.74,2.790000000000001,499.42857142857144,AK_Pakad_Bag.csv
-0.392,0.407,0.607,-1.205,-0.462,-1.516,-0.091,0.743,2.799999999999999,490.57142857142856,AK_Pakad_Bag.csv
-0.392,0.409,0.606,-1.207,-0.472,-1.513,-0.092,0.749,2.8100000000000005,481.7142857142857,AK_Pakad_Bag.csv
-0.392,0.411,0.606,-1.208,-0.48,-1.495,-0.093,0.757,2.8199999999999985,472.85714285714283,AK_Pakad_Bag.csv
-0.392,0.414,0.604,-1.209,-0.487,-1.457,-0.094,0.767,2.83,464.0,AK_Pakad_Bag.csv
-0.391,0.418,0.603,-1.21,-0.492,-1.403,-0.094,0.775,2.839999999999998,469.8888888888889,AK_Pakad_Bag.csv
-0.39,0.421,0.601,-1.209,-0.498,-1.341,-0.095,0.78,2.8499999999999996,475.77777777777777,AK_Pakad_Bag.csv
-0.39,0.422,0.598,-1.208,-0.506,-1.283,-0.095,0.779,2.860000000000001,481.6666666666667,AK_Pakad_Bag.csv
-0.391,0.418,0.597,-1.206,-0.515,-1.239,-0.094,0.772,2.869999999999999,487.55555555555554,AK_Pakad_Bag.csv
-0.391,0.41,0.595,-1.204,-0.527,-1.214,-0.094,0.76,2.880000000000001,493.44444444444446,AK_Pakad_Bag.csv
-0.392,0.4,0.594,-1.201,-0.539,-1.204,-0.092,0.745,2.889999999999999,499.3333333333333,AK_Pakad_Bag.csv
-0.392,0.391,0.593,-1.198,-0.548,-1.201,-0.09,0.729,2.9000000000000004,505.22222222222223,AK_Pakad_Bag.csv
-0.391,0.383,0.592,-1.196,-0.554,-1.193,-0.088,0.715,2.9099999999999984,511.1111111111111,AK_Pakad_Bag.csv
-0.391,0.379,0.591,-1.193,-0.558,-1.171,-0.086,0.703,2.92,517.0,AK_Pakad_Bag.csv
-0.39,0.379,0.59,-1.19,-0.561,-1.136,-0.084,0.694,2.9300000000000015,568.7142857142857,AK_Pakad_Bag.csv
-0.39,0.379,0.588,-1.186,-0.567,-1.096,-0.083,0.686,2.9399999999999995,620.4285714285714,AK_Pakad_Bag.csv
-0.39,0.379,0.587,-1.182,-0.578,-1.066,-0.083,0.679,2.950000000000001,672.1428571428571,AK_Pakad_Bag.csv
-0.391,0.377,0.586,-1.179,-0.595,-1.061,-0.082,0.671,2.959999999999999,723.8571428571429,AK_Pakad_Bag.csv
-0.391,0.373,0.586,-1.175,-0.616,-1.089,-0.082,0.661,2.9700000000000006,775.5714285714286,AK_Pakad_Bag.csv
-0.391,0.37,0.585,-1.172,-0.637,-1.152,-0.081,0.652,2.9799999999999986,827.2857142857142,AK_Pakad_Bag.csv
-0.391,0.37,0.585,-1.169,-0.654,-1.241,-0.08,0.645,2.99,879.0,AK_Pakad_Bag.csv
-0.391,0.374,0.585,-1.168,-0.664,-1.343,-0.078,0.64,2.9999999999999982,824.0,AK_Pakad_Bag.csv
-0.39,0.385,0.586,-1.167,-0.666,-1.442,-0.076,0.641,3.01,769.0,AK_Pakad_Bag.csv
-0.389,0.4,0.586,-1.167,-0.663,-1.528,-0.076,0.647,3.0200000000000014,792.1428571428571,AK_Pakad_Bag.csv
-0.389,0.416,0.587,-1.167,-0.66,-1.598,-0.076,0.659,3.0299999999999994,815.2857142857143,AK_Pakad_Bag.csv
-0.39,0.431,0.587,-1.167,-0.66,-1.655,-0.078,0.675,3.040000000000001,838.4285714285714,AK_Pakad_Bag.csv
-0.39,0.443,0.588,-1.167,-0.665,-1.705,-0.08,0.694,3.049999999999999,861.5714285714286,AK_Pakad_Bag.csv
-0.39,0.451,0.589,-1.168,-0.674,-1.754,-0.082,0.714,3.0600000000000005,884.7142857142857,AK_Pakad_Bag.csv
-0.39,0.459,0.589,-1.169,-0.683,-1.804,-0.084,0.733,3.0699999999999985,907.8571428571429,AK_Pakad_Bag.csv
-0.389,0.467,0.59,-1.17,-0.689,-1.854,-0.084,0.748,3.08,931.0,AK_Pakad_Bag.csv
-0.388,0.479,0.589,-1.172,-0.688,-1.899,-0.083,0.758,3.089999999999998,926.6666666666666,AK_Pakad_Bag.csv
-0.387,0.495,0.589,-1.174,-0.68,-1.934,-0.083,0.762,3.0999999999999996,922.3333333333334,AK_Pakad_Bag.csv
-0.387,0.512,0.588,-1.176,-0.667,-1.956,-0.083,0.762,3.110000000000001,918.0,AK_Pakad_Bag.csv
-0.387,0.528,0.588,-1.178,-0.654,-1.966,-0.084,0.757,3.119999999999999,913.6666666666666,AK_Pakad_Bag.csv
-0.388,0.541,0.587,-1.181,-0.645,-1.968,-0.086,0.75,3.130000000000001,909.3333333333334,AK_Pakad_Bag.csv
-0.388,0.549,0.587,-1.183,-0.642,-1.966,-0.089,0.741,3.139999999999999,905.0,AK_Pakad_Bag.csv
-0.389,0.552,0.587,-1.186,-0.645,-1.964,-0.091,0.731,3.1500000000000004,900.6666666666666,AK_Pakad_Bag.csv
-0.388,0.553,0.587,-1.189,-0.653,-1.962,-0.093,0.72,3.1599999999999984,896.3333333333334,AK_Pakad_Bag.csv
-0.388,0.554,0.587,-1.192,-0.661,-1.96,-0.095,0.707,3.17,892.0,AK_Pakad_Bag.csv
-0.387,0.556,0.587,-1.195,-0.667,-1.954,-0.096,0.69,3.1800000000000015,891.5714285714286,AK_Pakad_Bag.csv
-0.386,0.562,0.587,-1.196,-0.669,-1.94,-0.097,0.671,3.1899999999999995,891.1428571428571,AK_Pakad_Bag.csv
-0.386,0.568,0.586,-1.197,-0.666,-1.918,-0.098,0.649,3.200000000000001,890.7142857142857,AK_Pakad_Bag.csv
-0.387,0.574,0.585,-1.196,-0.662,-1.888,-0.099,0.627,3.209999999999999,890.2857142857143,AK_Pakad_Bag.csv
-0.388,0.577,0.584,-1.195,-0.658,-1.852,-0.101,0.607,3.2200000000000006,889.8571428571429,AK_Pakad_Bag.csv
-0.389,0.576,0.582,-1.194,-0.656,-1.814,-0.102,0.591,3.2299999999999986,889.4285714285714,AK_Pakad_Bag.csv
-0.389,0.571,0.582,-1.192,-0.657,-1.779,-0.102,0.582,3.24,889.0,AK_Pakad_Bag.csv
-0.388,0.562,0.581,-1.191,-0.659,-1.748,-0.102,0.578,3.2499999999999982,882.5,AK_Pakad_Bag.csv
-0.387,0.551,0.581,-1.189,-0.662,-1.727,-0.102,0.578,3.26,876.0,AK_Pakad_Bag.csv
-0.386,0.538,0.582,-1.187,-0.663,-1.716,-0.102,0.58,3.2700000000000014,886.1428571428571,AK_Pakad_Bag.csv
-0.386,0.523,0.582,-1.184,-0.663,-1.716,-0.103,0.582,3.2799999999999994,896.2857142857143,AK_Pakad_Bag.csv
-0.387,0.506,0.582,-1.179,-0.661,-1.729,-0.105,0.583,3.290000000000001,906.4285714285714,AK_Pakad_Bag.csv
-0.388,0.488,0.582,-1.174,-0.659,-1.754,-0.107,0.583,3.299999999999999,916.5714285714286,AK_Pakad_Bag.csv
-0.389,0.471,0.581,-1.168,-0.658,-1.788,-0.109,0.583,3.3100000000000005,926.7142857142857,AK_Pakad_Bag.csv
-0.39,0.456,0.579,-1.161,-0.658,-1.827,-0.111,0.584,3.3199999999999985,936.8571428571429,AK_Pakad_Bag.csv
-0.389,0.446,0.576,-1.155,-0.659,-1.868,-0.113,0.586,3.33,947.0,AK_Pakad_Bag.csv
-0.388,0.445,0.573,-1.149,-0.66,-1.906,-0.114,0.591,3.339999999999998,954.8888888888889,AK_Pakad_Bag.csv
-0.387,0.451,0.571,-1.144,-0.662,-1.94,-0.114,0.598,3.3499999999999996,962.7777777777778,AK_Pakad_Bag.csv
-0.386,0.465,0.568,-1.138,-0.662,-1.967,-0.116,0.606,3.360000000000001,970.6666666666666,AK_Pakad_Bag.csv
-0.387,0.483,0.566,-1.133,-0.661,-1.99,-0.117,0.615,3.369999999999999,978.5555555555555,AK_Pakad_Bag.csv
-0.388,0.502,0.564,-1.128,-0.66,-2.01,-0.119,0.624,3.380000000000001,986.4444444444445,AK_Pakad_Bag.csv
-0.389,0.519,0.562,-1.123,-0.659,-2.028,-0.12,0.634,3.389999999999999,994.3333333333334,AK_Pakad_Bag.csv
-0.39,0.534,0.559,-1.118,-0.659,-2.042,-0.12,0.646,3.4000000000000004,1002.2222222222222,AK_Pakad_Bag.csv
-0.39,0.547,0.556,-1.113,-0.659,-2.051,-0.119,0.659,3.4099999999999984,1010.1111111111111,AK_Pakad_Bag.csv
-0.389,0.56,0.553,-1.11,-0.661,-2.049,-0.118,0.673,3.42,1018.0,AK_Pakad_Bag.csv
-0.387,0.575,0.549,-1.106,-0.662,-2.031,-0.116,0.687,3.4300000000000015,1009.8571428571429,AK_Pakad_Bag.csv
-0.386,0.591,0.546,-1.103,-0.663,-1.996,-0.115,0.699,3.4399999999999995,1001.7142857142857,AK_Pakad_Bag.csv
-0.386,0.608,0.542,-1.1,-0.662,-1.94,-0.115,0.707,3.450000000000001,993.5714285714286,AK_Pakad_Bag.csv
-0.388,0.624,0.539,-1.097,-0.661,-1.869,-0.115,0.712,3.459999999999999,985.4285714285714,AK_Pakad_Bag.csv
-0.39,0.637,0.536,-1.093,-0.659,-1.786,-0.117,0.711,3.4700000000000006,977.2857142857143,AK_Pakad_Bag.csv
-0.392,0.648,0.532,-1.089,-0.657,-1.699,-0.118,0.706,3.4799999999999986,969.1428571428571,AK_Pakad_Bag.csv
-0.393,0.658,0.529,-1.085,-0.656,-1.615,-0.118,0.698,3.49,961.0,AK_Pakad_Bag.csv
-0.391,0.67,0.525,-1.082,-0.657,-1.539,-0.118,0.69,3.4999999999999982,946.5,AK_Pakad_Bag.csv
-0.388,0.685,0.522,-1.079,-0.658,-1.476,-0.117,0.683,3.51,932.0,AK_Pakad_Bag.csv
-0.384,0.704,0.519,-1.077,-0.659,-1.424,-0.116,0.679,3.5200000000000014,928.1428571428571,AK_Pakad_Bag.csv
-0.381,0.726,0.517,-1.075,-0.659,-1.383,-0.115,0.678,3.5299999999999994,924.2857142857143,AK_Pakad_Bag.csv
-0.38,0.748,0.516,-1.074,-0.659,-1.348,-0.115,0.682,3.540000000000001,920.4285714285714,AK_Pakad_Bag.csv
-0.382,0.764,0.516,-1.072,-0.657,-1.318,-0.115,0.69,3.549999999999999,916.5714285714286,AK_Pakad_Bag.csv
-0.385,0.774,0.516,-1.069,-0.654,-1.288,-0.115,0.701,3.5600000000000005,912.7142857142857,AK_Pakad_Bag.csv
-0.389,0.776,0.516,-1.067,-0.652,-1.256,-0.114,0.716,3.5699999999999985,908.8571428571429,AK_Pakad_Bag.csv
-0.394,0.772,0.515,-1.064,-0.653,-1.223,-0.111,0.732,3.58,905.0,AK_Pakad_Bag.csv
-0.397,0.768,0.514,-1.063,-0.656,-1.186,-0.108,0.748,3.589999999999998,471.1111111111111,AK_Pakad_Bag.csv
-0.4,0.766,0.512,-1.061,-0.661,-1.145,-0.105,0.761,3.5999999999999996,37.22222222222217,AK_Pakad_Bag.csv
-0.402,0.768,0.51,-1.06,-0.667,-1.1,-0.102,0.772,3.610000000000001,-396.66666666666674,AK_Pakad_Bag.csv
-0.404,0.776,0.508,-1.059,-0.672,-1.051,-0.1,0.78,3.619999999999999,-830.5555555555557,AK_Pakad_Bag.csv
-0.406,0.785,0.506,-1.058,-0.673,-0.999,-0.099,0.786,3.630000000000001,-1264.4444444444443,AK_Pakad_Bag.csv
-0.409,0.793,0.504,-1.057,-0.668,-0.947,-0.099,0.79,3.639999999999999,-1698.3333333333335,AK_Pakad_Bag.csv
-0.411,0.796,0.5,-1.055,-0.658,-0.897,-0.1,0.794,3.6500000000000004,-2132.2222222222226,AK_Pakad_Bag.csv
-0.411,0.794,0.496,-1.053,-0.645,-0.854,-0.1,0.797,3.6599999999999984,-2566.1111111111113,AK_Pakad_Bag.csv
-0.408,0.788,0.49,-1.05,-0.632,-0.822,-0.1,0.797,3.67,-3000.0,AK_Pakad_Bag.csv
-0.401,0.782,0.483,-1.047,-0.622,-0.802,-0.099,0.793,3.6800000000000015,-2419.857142857143,AK_Pakad_Bag.csv
-0.391,0.781,0.475,-1.043,-0.618,-0.795,-0.099,0.785,3.6899999999999995,-1839.7142857142858,AK_Pakad_Bag.csv
-0.378,0.786,0.468,-1.039,-0.622,-0.798,-0.099,0.772,3.700000000000001,-1259.5714285714287,AK_Pakad_Bag.csv
-0.365,0.799,0.461,-1.034,-0.632,-0.808,-0.1,0.756,3.709999999999999,-679.4285714285716,AK_Pakad_Bag.csv
-0.351,0.818,0.454,-1.027,-0.647,-0.819,-0.101,0.741,3.7200000000000006,-99.28571428571468,AK_Pakad_Bag.csv
-0.337,0.841,0.447,-1.02,-0.663,-0.828,-0.101,0.731,3.7299999999999986,480.85714285714266,AK_Pakad_Bag.csv
-0.323,0.866,0.44,-1.011,-0.678,-0.833,-0.1,0.73,3.74,1061.0,AK_Pakad_Bag.csv
-0.308,0.889,0.433,-1.002,-0.69,-0.834,-0.098,0.737,3.7499999999999982,1039.0,AK_Pakad_Bag.csv
-0.293,0.91,0.425,-0.992,-0.698,-0.833,-0.096,0.751,3.76,1017.0,AK_Pakad_Bag.csv
-0.278,0.93,0.418,-0.981,-0.703,-0.83,-0.095,0.769,3.7700000000000014,1006.0,AK_Pakad_Bag.csv
-0.263,0.947,0.412,-0.969,-0.707,-0.827,-0.095,0.784,3.7799999999999994,995.0,AK_Pakad_Bag.csv
-0.251,0.962,0.406,-0.956,-0.71,-0.825,-0.096,0.794,3.790000000000001,984.0,AK_Pakad_Bag.csv
-0.242,0.975,0.401,-0.942,-0.713,-0.824,-0.099,0.796,3.799999999999999,973.0,AK_Pakad_Bag.csv
-0.237,0.985,0.397,-0.928,-0.716,-0.824,-0.101,0.791,3.8100000000000005,962.0,AK_Pakad_Bag.csv
-0.235,0.994,0.393,-0.913,-0.718,-0.823,-0.103,0.782,3.8199999999999985,951.0,AK_Pakad_Bag.csv
-0.237,1.001,0.389,-0.899,-0.722,-0.822,-0.104,0.774,3.83,940.0,AK_Pakad_Bag.csv
-0.241,1.01,0.386,-0.885,-0.726,-0.823,-0.104,0.769,3.839999999999998,933.0,AK_Pakad_Bag.csv
-0.246,1.022,0.383,-0.872,-0.734,-0.826,-0.105,0.768,3.8499999999999996,926.0,AK_Pakad_Bag.csv
-0.252,1.038,0.382,-0.86,-0.743,-0.831,-0.107,0.771,3.860000000000001,919.0,AK_Pakad_Bag.csv
-0.259,1.057,0.382,-0.848,-0.755,-0.836,-0.11,0.775,3.869999999999999,912.0,AK_Pakad_Bag.csv
-0.267,1.077,0.384,-0.837,-0.768,-0.841,-0.115,0.777,3.880000000000001,905.0,AK_Pakad_Bag.csv
-0.275,1.096,0.387,-0.826,-0.781,-0.843,-0.12,0.775,3.889999999999999,898.0,AK_Pakad_Bag.csv
-0.284,1.112,0.391,-0.816,-0.792,-0.843,-0.125,0.767,3.9000000000000004,891.0,AK_Pakad_Bag.csv
-0.293,1.124,0.394,-0.806,-0.799,-0.843,-0.127,0.753,3.9099999999999984,884.0,AK_Pakad_Bag.csv
-0.302,1.131,0.397,-0.797,-0.804,-0.847,-0.128,0.735,3.92,877.0,AK_Pakad_Bag.csv
-0.31,1.138,0.398,-0.789,-0.808,-0.856,-0.127,0.715,3.9300000000000015,877.7142857142857,AK_Pakad_Bag.csv
-0.317,1.144,0.4,-0.781,-0.81,-0.872,-0.126,0.695,3.9399999999999995,878.4285714285714,AK_Pakad_Bag.csv
-0.324,1.152,0.402,-0.773,-0.811,-0.891,-0.126,0.677,3.950000000000001,879.1428571428571,AK_Pakad_Bag.csv
-0.33,1.161,0.405,-0.766,-0.813,-0.909,-0.127,0.662,3.959999999999999,879.8571428571429,AK_Pakad_Bag.csv
-0.336,1.17,0.409,-0.757,-0.816,-0.921,-0.128,0.65,3.9700000000000006,880.5714285714286,AK_Pakad_Bag.csv
-0.339,1.178,0.412,-0.748,-0.819,-0.922,-0.13,0.64,3.9799999999999986,881.2857142857143,AK_Pakad_Bag.csv
-0.341,1.184,0.414,-0.739,-0.825,-0.913,-0.13,0.631,3.99,882.0,AK_Pakad_Bag.csv
-0.339,1.188,0.414,-0.728,-0.837,-0.9,-0.129,0.623,3.9999999999999982,893.5,AK_Pakad_Bag.csv
-0.333,1.192,0.412,-0.718,-0.856,-0.891,-0.126,0.612,4.01,905.0,AK_Pakad_Bag.csv
-0.323,1.197,0.408,-0.707,-0.886,-0.897,-0.124,0.599,4.020000000000001,920.8,AK_Pakad_Bag.csv
-0.31,1.206,0.404,-0.696,-0.925,-0.925,-0.123,0.582,4.029999999999999,936.6,AK_Pakad_Bag.csv
-0.295,1.216,0.4,-0.685,-0.973,-0.976,-0.123,0.564,4.040000000000001,952.4,AK_Pakad_Bag.csv
-0.28,1.228,0.397,-0.674,-1.027,-1.046,-0.125,0.547,4.049999999999999,968.2,AK_Pakad_Bag.csv
-0.265,1.239,0.394,-0.661,-1.081,-1.126,-0.127,0.535,4.0600000000000005,984.0,AK_Pakad_Bag.csv
-0.25,1.245,0.393,-0.648,-1.134,-1.206,-0.129,0.534,4.0699999999999985,998.0,AK_Pakad_Bag.csv
-0.236,1.247,0.391,-0.633,-1.184,-1.278,-0.129,0.544,4.08,1012.0,AK_Pakad_Bag.csv
-0.222,1.245,0.388,-0.619,-1.229,-1.337,-0.127,0.565,4.089999999999998,1026.0,AK_Pakad_Bag.csv
-0.207,1.242,0.384,-0.604,-1.273,-1.384,-0.123,0.595,4.1,1040.0,AK_Pakad_Bag.csv
-0.193,1.239,0.379,-0.589,-1.315,-1.421,-0.119,0.626,4.110000000000001,1057.0,AK_Pakad_Bag.csv
-0.181,1.24,0.375,-0.575,-1.357,-1.454,-0.117,0.655,4.119999999999999,1074.0,AK_Pakad_Bag.csv
-0.171,1.245,0.372,-0.562,-1.397,-1.485,-0.116,0.677,4.130000000000001,1091.0,AK_Pakad_Bag.csv
-0.164,1.252,0.37,-0.549,-1.435,-1.516,-0.116,0.692,4.139999999999999,1108.0,AK_Pakad_Bag.csv
-0.161,1.26,0.37,-0.537,-1.469,-1.548,-0.117,0.705,4.15,1125.0,AK_Pakad_Bag.csv
-0.161,1.265,0.371,-0.524,-1.499,-1.583,-0.118,0.718,4.159999999999998,1127.5,AK_Pakad_Bag.csv
-0.163,1.266,0.372,-0.512,-1.526,-1.625,-0.118,0.737,4.17,1130.0,AK_Pakad_Bag.csv
