Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time,Left_hand_0_x,Left_hand_0_y,Left_hand_1_x,Left_hand_1_y,Left_hand_2_x,Left_hand_2_y,Left_hand_3_x,Left_hand_3_y,Left_hand_4_x,Left_hand_4_y,Left_hand_5_x,Left_hand_5_y,Left_hand_6_x,Left_hand_6_y,Left_hand_7_x,Left_hand_7_y,Left_hand_8_x,Left_hand_8_y,Left_hand_9_x,Left_hand_9_y,Left_hand_10_x,Left_hand_10_y,Left_hand_11_x,Left_hand_11_y,Left_hand_12_x,Left_hand_12_y,Left_hand_13_x,Left_hand_13_y,Left_hand_14_x,Left_hand_14_y,Left_hand_15_x,Left_hand_15_y,Left_hand_16_x,Left_hand_16_y,Left_hand_17_x,Left_hand_17_y,Left_hand_18_x,Left_hand_18_y,Left_hand_19_x,Left_hand_19_y,Left_hand_20_x,Left_hand_20_y,Right_hand_0_x,Right_hand_0_y,Right_hand_1_x,Right_hand_1_y,Right_hand_2_x,Right_hand_2_y,Right_hand_3_x,Right_hand_3_y,Right_hand_4_x,Right_hand_4_y,Right_hand_5_x,Right_hand_5_y,Right_hand_6_x,Right_hand_6_y,Right_hand_7_x,Right_hand_7_y,Right_hand_8_x,Right_hand_8_y,Right_hand_9_x,Right_hand_9_y,Right_hand_10_x,Right_hand_10_y,Right_hand_11_x,Right_hand_11_y,Right_hand_12_x,Right_hand_12_y,Right_hand_13_x,Right_hand_13_y,Right_hand_14_x,Right_hand_14_y,Right_hand_15_x,Right_hand_15_y,Right_hand_16_x,Right_hand_16_y,Right_hand_17_x,Right_hand_17_y,Right_hand_18_x,Right_hand_18_y,Right_hand_19_x,Right_hand_19_y,Right_hand_20_x,Right_hand_20_y
1034.377,318.589,1024.669,429.702,859.675,435.447,792.465,677.409,983.089,642.904,1189.855,415.322,1297.399,625.223,1327.918,840.972,1053.544,809.361,952.008,818.290,745.174,964.163,1085.355,976.382,1157.120,790.284,1345.191,825.864,1354.552,,1003.816,277.801,1073.730,292.114,954.512,247.172,1123.475,291.866,,,,,,,1292.257,,1274.250,,,,917,38.514,1327.333,869.984,1295.635,884.179,1269.121,907.488,1260.003,936.422,1251.951,963.232,1291.045,925.740,1284.464,974.780,1284.691,988.152,1287.957,990.878,1314.651,928.780,1306.730,981.320,1307.114,985.943,1311.049,974.120,1337.613,932.344,1328.188,980.413,1327.697,977.240,1327.479,967.912,1356.305,933.677,1352.132,971.226,1348.276,969.622,1347.192,961.822,1001.941,638.231,1042.022,628.793,1076.241,626.593,1106.864,640.619,1124.227,637.826,1084.961,602.938,1123.583,627.465,1126.094,645.752,1118.770,654.112,1079.344,614.559,1119.140,648.368,1113.579,668.052,1100.423,673.409,1070.271,631.507,1106.930,665.718,1101.361,681.803,1085.656,678.942,1058.077,652.059,1085.120,680.242,1078.216,688.155,1069.497,684.563
1032.654,318.357,1024.858,429.992,859.116,435.161,790.226,678.675,973.900,639.442,1189.848,415.401,1296.988,625.372,1327.914,841.997,1054.477,810.971,952.885,820.970,745.154,964.519,1103.286,976.021,1156.951,793.575,1345.359,825.454,1354.253,,1003.262,278.119,1073.083,291.868,954.382,247.933,1121.701,291.861,,,,,,,1292.288,,1274.367,,,,918,38.556,1327.422,869.997,1295.802,884.774,1268.952,908.008,1260.109,937.170,1252.347,963.776,1291.105,925.802,1284.405,975.462,1284.590,987.996,1287.713,989.625,1314.792,929.191,1306.722,981.637,1307.287,985.327,1310.775,972.959,1337.667,932.879,1328.212,980.588,1327.975,976.459,1327.688,967.090,1356.280,933.903,1351.869,971.864,1348.460,969.611,1347.675,961.826,988.362,635.310,1032.767,626.451,1069.583,624.680,1101.122,634.750,1118.770,632.814,1077.175,597.713,1116.306,621.536,1119.920,639.461,1112.059,648.618,1070.312,609.440,1111.849,642.793,1107.297,662.669,1094.570,669.598,1060.903,626.217,1099.983,660.187,1095.660,677.450,1080.627,677.663,1048.167,646.829,1077.241,674.992,1072.005,685.514,1063.647,683.270
1030.632,318.212,1024.974,430.684,858.030,435.139,789.132,679.978,965.935,635.685,1189.690,415.694,1296.020,625.005,1327.913,842.544,1056.717,811.696,954.382,821.572,745.137,964.428,1118.524,975.659,1158.271,795.292,1344.291,825.044,1354.366,,1002.539,278.777,1072.316,291.701,953.958,248.164,1120.353,291.845,,,,,,,1292.318,,1274.485,,,,919,38.598,1327.606,869.911,1295.882,885.009,1268.894,908.468,1260.377,937.808,1252.393,964.436,1291.061,925.814,1284.495,975.672,1284.518,986.754,1287.485,987.932,1314.998,929.696,1306.935,982.144,1307.113,984.764,1310.025,972.306,1337.728,932.897,1328.250,981.026,1328.240,976.031,1327.701,966.778,1356.459,934.057,1351.620,972.921,1348.703,969.327,1347.587,961.564,974.124,634.103,1022.959,625.656,1062.588,621.736,1096.121,628.769,1114.134,628.465,1068.972,592.785,1108.559,616.722,1112.785,634.062,1103.477,643.364,1060.589,604.990,1103.797,638.117,1100.311,657.430,1088.129,665.389,1050.895,621.731,1092.222,655.053,1089.496,673.774,1075.672,677.261,1037.931,642.357,1068.431,670.374,1065.725,683.220,1058.521,683.413
1028.594,318.364,1024.813,431.258,857.061,435.541,788.693,681.616,958.684,632.474,1189.209,416.024,1295.211,624.657,1327.913,842.426,1058.249,811.092,955.960,821.033,744.985,964.275,1137.300,975.297,1159.167,795.148,1342.864,824.634,1354.919,,1001.102,279.922,1071.470,291.817,953.625,247.448,1119.293,291.957,,,,,,,1292.349,,1274.602,,,,920,38.640,1327.872,869.927,1296.039,885.329,1268.878,908.944,1260.727,938.135,1252.527,964.778,1290.944,925.904,1284.706,975.789,1284.835,986.385,1288.140,986.458,1315.087,929.925,1307.014,982.225,1307.473,983.973,1309.937,971.806,1337.655,932.427,1328.516,981.147,1328.900,975.295,1328.197,966.240,1356.615,934.065,1351.523,973.501,1349.225,969.054,1348.232,961.111,962.097,633.448,1013.176,624.917,1055.896,618.056,1090.403,623.340,1109.040,624.671,1060.891,589.033,1100.401,612.868,1105.148,629.670,1095.337,638.857,1051.106,601.582,1095.869,634.470,1093.302,653.104,1082.776,661.764,1040.699,618.463,1083.631,651.032,1083.208,670.403,1071.245,676.848,1028.215,639.034,1059.475,666.910,1058.611,680.809,1052.604,682.187
1026.875,318.826,1024.340,432.048,856.026,436.345,788.872,683.577,953.042,631.758,1188.363,416.396,1293.978,624.321,1327.909,842.430,1060.511,807.361,957.470,819.051,745.205,964.423,1159.554,974.936,1160.250,791.284,1340.697,824.223,1355.624,,1000.008,280.730,1070.645,292.251,953.149,246.415,1118.767,291.730,,,,,,,1292.380,,1274.720,,,,921,38.682,1328.146,869.557,1295.847,885.260,1269.094,909.331,1261.066,938.396,1252.692,965.029,1291.005,926.066,1284.905,975.823,1285.227,986.860,1288.615,985.732,1315.265,930.031,1307.172,982.150,1307.862,983.530,1309.918,972.061,1337.378,932.419,1328.770,981.082,1329.233,975.011,1328.478,966.347,1357.022,934.380,1351.479,973.792,1349.395,969.090,1348.141,961.093,952.658,634.017,1003.878,625.246,1049.685,615.852,1085.365,620.551,1103.325,622.486,1052.570,587.328,1092.505,610.283,1097.944,626.920,1088.456,636.233,1042.634,599.750,1088.467,631.977,1087.000,649.966,1078.277,658.958,1031.227,616.605,1075.617,648.563,1077.259,667.964,1067.538,678.180,1019.346,637.522,1050.749,664.899,1051.468,679.111,1046.419,681.573
1025.537,319.528,1023.641,432.745,854.954,437.338,789.246,685.974,947.836,632.974,1187.783,416.253,1293.526,624.344,1327.900,842.508,1062.073,803.424,958.049,815.997,745.365,963.723,1179.398,974.574,1161.157,787.024,1338.770,823.813,1356.327,,999.306,281.244,1069.824,292.934,952.246,245.981,1118.900,291.587,,,,,,,1292.411,,1274.837,,,,922,38.724,1328.366,868.847,1295.965,884.614,1269.193,909.393,1261.471,938.508,1252.896,965.344,1291.145,926.222,1284.969,975.985,1285.652,987.914,1289.153,985.917,1315.267,930.119,1307.210,982.364,1308.178,983.545,1309.969,972.250,1337.284,932.239,1328.908,981.191,1329.155,975.179,1328.477,966.286,1357.217,934.507,1351.424,973.990,1349.092,969.192,1347.883,961.309,945.583,635.655,996.577,625.901,1043.269,614.490,1079.480,619.055,1097.433,621.251,1045.067,587.304,1085.371,609.469,1091.569,625.835,1083.033,635.044,1034.976,599.258,1081.679,631.246,1081.363,648.941,1074.008,657.425,1022.950,616.131,1067.976,647.913,1071.434,666.534,1064.046,679.290,1011.739,637.460,1042.787,664.255,1044.659,677.425,1040.601,680.981
1024.740,320.324,1022.726,433.200,853.802,438.338,789.722,688.324,943.007,636.073,1187.218,416.011,1293.096,624.463,1327.891,843.318,1062.551,800.574,958.004,814.370,745.380,963.253,1190.694,974.212,1160.834,783.286,1340.736,823.403,1356.826,,998.844,280.816,1069.362,293.716,951.549,245.434,1118.988,291.743,,,,,,,1292.441,,1274.955,,,,923,38.766,1328.687,868.033,1296.139,883.807,1269.115,909.451,1261.454,938.951,1253.041,965.670,1291.151,926.742,1284.951,976.293,1285.600,988.193,1288.902,986.204,1315.263,930.485,1307.059,982.507,1308.009,983.868,1309.806,972.214,1337.393,932.161,1329.044,981.431,1328.859,975.558,1328.569,965.782,1357.521,934.986,1351.377,974.384,1348.674,969.526,1347.664,961.617,942.968,637.846,991.402,627.039,1037.223,614.191,1073.670,619.279,1091.900,620.601,1037.872,588.578,1079.171,610.758,1085.847,626.759,1079.096,635.807,1028.276,600.294,1075.032,632.029,1076.466,649.686,1070.296,657.819,1016.038,617.522,1061.378,649.312,1065.947,666.637,1060.428,680.290,1004.846,639.360,1035.931,665.311,1038.575,677.301,1034.863,680.551
1024.098,321.029,1022.236,433.339,853.078,438.476,789.957,690.444,938.161,640.440,1186.611,415.772,1292.543,624.050,1327.881,844.780,1062.037,798.629,958.184,813.457,744.697,962.502,1191.397,973.851,1160.975,781.014,1339.719,822.993,1356.857,,998.243,280.573,1068.339,294.418,951.085,244.810,1118.833,292.210,,,,,,,1292.472,,1275.073,,,,924,38.808,1328.716,867.517,1296.079,883.150,1269.091,909.615,1261.332,939.480,1253.272,966.083,1291.060,927.182,1284.672,977.077,1285.495,988.598,1288.502,986.103,1315.150,930.521,1306.938,982.734,1307.911,983.931,1309.260,972.158,1337.329,932.657,1329.134,981.559,1328.429,975.853,1328.008,966.071,1357.691,935.217,1351.134,974.051,1348.162,969.736,1347.006,961.754,943.322,641.519,988.557,628.534,1031.891,614.947,1068.068,621.173,1086.575,621.197,1030.775,590.745,1073.355,612.912,1080.833,628.857,1075.573,637.710,1021.743,602.802,1069.001,634.337,1071.984,651.922,1066.453,659.375,1009.739,620.693,1055.051,651.952,1060.499,668.143,1055.907,681.489,998.489,643.048,1029.291,667.525,1032.800,678.356,1029.774,681.460
1023.125,321.612,1021.908,433.199,852.024,438.923,790.782,691.405,933.165,645.450,1186.003,416.254,1293.020,624.430,1327.727,847.590,1060.834,795.595,958.125,810.216,743.840,961.963,1171.396,973.489,1160.953,776.981,1337.444,822.583,1356.408,,997.034,280.738,1067.039,294.897,950.932,244.177,1118.111,293.056,,,,,,,1292.503,,1275.190,,,,925,38.850,1328.488,867.415,1296.471,882.955,1269.093,910.101,1261.517,940.266,1253.698,966.372,1290.995,927.654,1284.378,978.218,1285.365,989.417,1287.945,985.967,1315.121,930.664,1306.758,982.973,1308.129,983.551,1309.359,971.610,1337.586,933.496,1329.339,981.286,1328.915,975.247,1328.303,965.154,1357.625,935.210,1351.285,973.777,1348.213,969.753,1347.634,961.644,942.690,645.613,985.808,630.728,1025.651,617.372,1062.282,623.798,1081.933,622.512,1023.108,593.723,1067.151,615.789,1074.863,632.212,1070.683,640.680,1013.781,606.392,1062.544,637.368,1066.757,654.824,1061.912,661.969,1002.417,624.976,1048.574,654.914,1054.853,670.550,1050.589,682.932,991.716,647.772,1022.469,670.610,1027.450,680.944,1025.062,683.813
1020.948,321.528,1021.617,432.992,851.557,439.331,792.394,692.460,930.912,650.931,1185.435,416.587,1294.042,625.217,1327.934,849.146,1058.128,794.818,957.083,810.188,743.049,961.747,1137.383,973.127,1159.490,775.396,1334.929,822.172,1355.643,,995.206,280.871,1064.838,295.196,951.054,243.576,1117.157,293.641,,,,,,,1292.534,,1275.308,,,,926,38.892,1328.195,868.032,1296.647,883.763,1269.230,910.748,1261.474,940.742,1253.976,966.629,1291.122,928.016,1284.274,978.734,1284.972,987.641,1287.241,984.136,1314.900,931.020,1306.763,983.223,1308.408,982.885,1309.014,970.970,1337.548,933.846,1329.213,981.731,1329.150,974.971,1328.505,964.398,1357.594,935.048,1351.516,973.689,1348.621,969.413,1348.264,960.861,942.524,650.936,982.766,633.985,1019.781,619.504,1056.518,627.498,1077.268,625.295,1017.053,597.560,1061.096,619.712,1070.086,635.716,1066.781,644.554,1007.009,611.552,1056.265,641.700,1061.910,658.546,1058.200,665.667,996.061,630.796,1042.748,659.124,1050.121,674.084,1046.435,686.047,985.926,653.799,1016.776,675.505,1023.144,685.516,1021.723,688.256
1017.839,321.357,1021.292,433.130,851.001,439.422,793.598,692.501,930.191,656.490,1184.854,416.892,1294.539,625.475,1328.087,849.580,1054.992,792.995,955.443,807.054,743.040,962.498,1099.282,972.766,1157.380,772.509,1333.722,821.762,1355.362,,992.592,280.723,1061.747,294.884,951.131,242.983,1115.847,294.107,,,,,,,1292.565,,1275.425,,,,927,38.934,1328.088,868.669,1296.730,884.698,1269.318,911.055,1261.396,941.209,1253.832,966.914,1290.931,928.122,1284.109,979.226,1284.693,985.738,1287.007,982.812,1314.720,931.329,1306.727,983.375,1308.544,982.078,1308.750,970.595,1337.672,934.242,1329.249,981.911,1329.683,974.411,1329.265,963.787,1357.569,935.109,1351.643,973.653,1349.336,969.086,1349.090,960.450,942.521,657.167,980.426,639.801,1015.814,623.604,1052.176,631.544,1073.929,628.795,1011.685,602.164,1055.601,624.188,1065.902,640.148,1063.364,648.807,1000.743,617.513,1050.388,646.375,1057.934,663.532,1054.871,670.660,990.568,637.454,1037.619,664.106,1046.180,679.161,1043.619,690.612,980.808,660.825,1012.258,682.213,1020.021,691.832,1020.466,695.046
1013.719,321.165,1020.803,433.148,850.003,439.756,795.071,692.346,930.921,663.587,1183.897,417.864,1294.212,625.901,1327.940,849.768,1053.577,791.956,954.740,805.978,743.439,962.956,1065.938,972.404,1155.496,771.690,1331.420,821.352,1353.965,,989.420,280.344,1058.208,294.555,951.094,242.258,1115.022,294.971,,,,,,,1292.595,,1275.543,,,,928,38.976,1327.900,869.567,1296.732,885.306,1269.193,911.179,1261.348,941.321,1254.008,967.290,1290.656,928.185,1284.283,979.358,1284.736,985.377,1287.335,982.647,1314.669,931.649,1306.725,983.725,1308.442,982.034,1308.690,970.791,1337.865,934.591,1329.246,982.353,1330.135,974.364,1329.613,963.835,1357.534,935.893,1351.864,973.867,1349.691,968.942,1349.293,960.580,942.952,663.314,978.297,645.613,1012.662,629.211,1048.622,636.471,1070.660,633.095,1007.275,608.177,1050.853,629.496,1061.450,645.741,1059.615,654.608,995.376,623.889,1045.686,651.349,1054.756,668.872,1051.909,676.046,985.561,644.474,1033.749,669.927,1042.739,684.799,1040.991,695.528,976.330,668.231,1009.070,689.829,1017.622,698.518,1020.713,701.816
1009.091,321.354,1019.894,433.163,848.645,440.954,796.485,691.914,931.716,671.910,1183.782,418.108,1294.368,626.307,1327.479,849.931,1052.466,790.353,954.610,804.838,743.967,963.542,1044.586,972.043,1153.658,770.252,1328.197,820.942,1353.842,,986.582,280.582,1054.684,294.711,951.198,241.689,1113.991,295.643,,,,,,,1292.626,,1275.660,,,,929,39.018,1327.735,870.574,1296.177,885.990,1269.139,911.432,1261.585,941.297,1254.392,967.691,1290.571,928.493,1284.323,979.328,1285.051,986.239,1287.578,982.760,1314.817,931.925,1306.828,983.908,1308.585,982.105,1308.861,971.014,1337.796,934.926,1329.337,982.789,1330.551,974.472,1329.440,963.900,1357.331,936.787,1352.163,974.247,1349.632,968.904,1349.300,960.539,944.055,670.327,977.322,652.248,1011.055,635.753,1046.319,642.434,1067.914,637.130,1003.772,615.445,1047.305,635.705,1057.729,651.734,1056.712,660.933,990.984,631.130,1042.064,657.171,1052.359,674.611,1049.041,681.387,981.687,652.354,1030.994,676.404,1040.627,691.192,1039.443,700.936,973.123,675.985,1006.768,697.215,1016.397,705.350,1020.998,708.407
1005.215,322.157,1019.189,433.174,847.159,441.901,798.222,692.186,931.211,679.683,1183.430,418.019,1294.125,626.056,1326.777,850.068,1052.934,788.876,955.816,802.506,744.376,963.804,1036.764,971.681,1152.813,769.742,1328.525,820.532,1354.530,,984.096,280.920,1051.634,295.386,951.812,241.537,1113.114,296.075,,,,,,,1292.657,,1275.778,,,,930,39.060,1327.617,871.132,1295.765,886.123,1268.929,911.797,1261.705,941.793,1254.479,967.916,1290.405,928.811,1284.456,980.010,1285.665,988.363,1288.066,983.375,1315.101,932.081,1306.971,983.960,1308.940,982.200,1309.320,971.121,1337.952,935.147,1329.827,982.633,1330.774,974.476,1329.553,964.092,1357.061,937.433,1352.524,974.224,1349.115,969.515,1348.901,961.470,944.464,677.713,976.416,659.332,1010.275,642.692,1044.846,648.130,1066.108,641.974,1001.049,623.109,1044.965,641.754,1055.514,657.766,1054.942,668.069,988.452,639.021,1039.574,663.313,1051.169,680.672,1047.363,687.686,979.429,660.597,1029.448,683.743,1039.194,698.358,1038.007,706.899,971.343,684.350,1006.256,705.685,1015.531,713.079,1019.875,715.473
1003.526,323.048,1018.735,433.186,846.120,443.058,800.648,692.330,931.753,686.799,1183.509,417.493,1293.759,625.439,1325.999,850.491,1055.011,788.352,958.018,800.373,744.362,964.283,1033.944,971.319,1153.301,771.120,1330.087,820.121,1355.718,,982.863,281.529,1050.041,296.102,951.293,241.347,1112.517,296.165,,,,,,,1292.688,,1275.895,,,,931,39.102,1327.187,871.209,1295.416,886.021,1268.474,911.924,1261.478,942.184,1254.009,968.332,1290.228,928.999,1284.520,980.230,1285.927,988.239,1288.026,983.736,1315.589,932.402,1307.216,984.314,1308.639,982.021,1309.400,971.057,1338.400,935.111,1330.210,982.651,1330.600,974.843,1329.407,964.357,1356.805,937.763,1352.933,974.534,1348.382,970.097,1348.156,962.267,944.389,685.920,976.947,667.493,1010.050,649.760,1044.335,654.902,1065.495,647.773,999.500,630.683,1043.799,648.031,1054.840,664.977,1054.448,675.611,987.130,647.134,1038.286,670.132,1051.141,688.060,1046.165,694.944,978.763,669.017,1029.231,692.030,1038.895,707.060,1036.308,713.992,970.755,692.787,1007.032,714.969,1014.887,721.463,1017.248,723.392
1005.509,325.131,1018.593,433.320,846.017,443.903,802.497,692.106,932.331,693.465,1183.551,416.803,1294.209,625.409,1325.306,850.953,1056.626,788.517,960.326,798.372,743.560,963.346,1035.210,970.958,1155.308,772.768,1332.557,819.711,1357.007,,982.998,282.614,1050.915,296.976,949.680,241.123,1111.867,297.764,,,,,,,1292.719,,1276.013,,,,932,39.144,1326.922,871.559,1295.188,886.011,1267.869,912.367,1260.976,942.653,1253.433,968.345,1289.871,929.239,1284.766,980.233,1285.937,987.657,1288.103,981.914,1315.852,932.485,1307.404,984.412,1308.846,981.520,1309.550,970.858,1338.731,935.131,1330.515,982.731,1330.471,974.999,1329.463,964.602,1356.304,937.894,1353.055,974.719,1347.752,970.745,1347.620,962.842,946.686,693.385,978.418,674.500,1010.454,655.383,1044.039,660.937,1065.122,653.976,999.598,638.341,1043.564,654.259,1055.299,671.698,1054.888,682.247,987.960,656.192,1038.410,677.407,1052.058,695.394,1045.681,701.632,979.567,677.901,1029.950,700.678,1039.345,715.782,1033.580,719.253,971.835,701.698,1009.994,724.602,1015.079,729.862,1013.387,729.924
1008.918,327.567,1018.725,432.990,846.058,444.907,804.121,691.939,934.148,701.350,1183.044,416.456,1294.331,625.345,1324.857,852.320,1059.611,788.041,963.495,796.736,742.690,962.676,1036.713,970.596,1158.157,772.704,1334.798,819.301,1358.018,,984.540,284.071,1053.431,297.251,947.357,242.030,1112.309,297.348,,,,,,,1292.749,,1276.130,,,,933,39.186,1326.766,872.191,1294.911,886.515,1267.753,912.792,1260.880,942.905,1253.334,968.222,1289.822,929.762,1285.034,980.167,1286.008,987.635,1288.327,982.020,1316.041,932.421,1307.586,984.324,1308.917,981.749,1310.014,971.085,1338.789,935.480,1330.687,982.801,1330.403,975.298,1329.467,965.251,1356.062,938.137,1353.176,975.050,1347.521,971.366,1347.251,963.342,948.460,699.645,979.768,680.981,1010.986,661.313,1044.305,667.156,1065.387,660.446,1001.093,645.488,1044.880,660.791,1056.963,678.601,1055.801,688.447,990.237,664.887,1039.875,685.498,1052.836,702.628,1045.303,708.058,981.927,686.577,1032.032,709.573,1039.905,723.738,1030.640,724.620,974.315,710.509,1013.758,733.618,1015.316,737.673,1009.031,735.667
1013.429,330.060,1018.803,433.073,846.348,445.635,805.775,692.057,937.014,708.376,1182.494,415.904,1294.851,625.675,1324.859,853.300,1060.739,785.647,964.633,793.950,741.999,962.173,1035.711,970.234,1159.792,769.911,1334.994,818.324,1358.522,,987.636,286.198,1057.229,296.848,944.866,245.132,1112.580,293.752,,,,,,,1292.780,,1276.248,,,,934,39.228,1326.732,872.419,1294.885,886.916,1267.920,912.832,1260.932,942.987,1253.416,968.204,1289.780,930.090,1285.020,980.072,1286.477,989.743,1288.827,983.755,1316.114,932.341,1307.691,984.359,1309.375,982.082,1310.665,971.286,1338.722,935.822,1330.761,982.832,1330.463,975.620,1329.619,965.460,1355.907,938.187,1353.233,975.331,1347.569,971.590,1347.295,963.357,950.246,704.582,982.271,686.567,1013.379,665.432,1046.185,672.736,1067.588,666.425,1004.910,651.502,1047.752,666.911,1059.674,684.471,1056.820,693.079,994.189,672.269,1043.089,693.463,1053.954,708.755,1045.089,713.085,986.168,693.895,1035.284,717.575,1040.693,729.727,1028.666,728.467,978.710,717.500,1018.529,740.831,1016.422,743.209,1006.672,739.704
1019.210,331.063,1019.018,433.362,846.520,447.246,807.581,692.522,941.728,712.327,1181.886,415.740,1294.838,626.278,1324.794,853.341,1059.778,784.038,964.071,793.037,742.004,962.440,1033.075,969.873,1159.212,767.750,1336.376,818.126,1358.494,,991.198,287.658,1061.519,295.962,942.768,250.029,1112.429,288.944,,,,,,,1292.811,,1276.366,,,,935,39.270,1326.862,872.346,1295.011,887.053,1267.965,912.498,1261.077,942.697,1253.571,968.682,1289.868,930.427,1285.222,980.168,1286.861,992.186,1288.419,986.245,1316.361,932.601,1307.710,984.687,1309.120,982.493,1310.748,971.647,1338.863,936.008,1330.770,982.941,1330.580,975.701,1330.482,965.170,1356.207,938.484,1353.755,975.724,1348.098,971.388,1347.571,963.040,953.111,707.267,985.215,690.038,1016.649,668.685,1049.480,676.548,1072.216,670.821,1009.930,655.976,1052.123,671.690,1063.686,689.308,1059.475,696.577,999.649,677.687,1047.880,699.727,1055.039,713.116,1044.737,715.992,991.668,699.069,1039.983,723.713,1041.318,733.589,1027.213,729.972,984.242,722.454,1023.815,746.048,1017.746,747.351,1005.201,741.769
1025.365,329.959,1018.922,433.691,846.884,448.818,808.583,693.228,946.379,712.176,1181.468,415.400,1294.212,626.602,1324.865,853.048,1058.509,786.820,962.307,796.558,742.154,963.077,1034.735,969.511,1158.612,769.374,1334.526,815.694,1357.949,,994.730,288.595,1065.630,295.131,941.524,256.311,1112.325,283.518,,,,,,,1292.842,,1276.483,,,,936,39.312,1327.186,871.820,1295.191,886.845,1267.995,912.081,1261.180,942.528,1253.609,969.433,1289.869,930.445,1285.227,980.223,1287.639,995.798,1288.612,989.198,1316.502,932.974,1307.728,985.115,1308.499,982.925,1310.448,972.199,1339.097,935.995,1330.759,982.815,1330.644,975.641,1330.743,965.462,1356.691,938.605,1353.928,975.651,1348.699,971.027,1347.784,962.739,955.950,708.101,988.695,690.811,1021.063,669.948,1053.084,677.356,1077.719,672.930,1015.418,658.382,1057.742,674.129,1068.651,691.528,1061.932,696.960,1006.382,680.191,1054.011,702.995,1056.167,714.469,1044.618,715.510,998.288,701.653,1045.507,726.756,1042.108,734.211,1026.962,729.184,990.583,724.770,1028.838,747.802,1019.917,748.588,1007.088,742.245
1032.166,327.725,1018.756,433.930,846.885,450.212,808.902,694.158,950.639,709.318,1180.741,415.548,1293.134,626.390,1324.859,852.862,1056.761,790.302,959.191,801.013,742.370,964.072,1036.653,969.149,1157.376,772.321,1332.612,814.330,1357.156,,998.444,288.462,1069.107,293.567,941.192,262.752,1112.584,278.721,,,,,,,1292.872,,1276.601,,,,937,39.354,1327.355,871.208,1295.554,886.522,1267.918,911.835,1261.217,942.638,1253.508,969.699,1289.900,930.349,1285.233,980.592,1287.586,996.083,1288.880,989.703,1316.628,933.389,1307.739,985.313,1308.487,982.522,1310.371,971.895,1339.122,936.169,1330.893,982.471,1330.921,975.096,1330.812,965.259,1357.104,938.641,1353.861,975.395,1349.205,970.380,1348.369,962.114,958.511,706.212,992.787,688.997,1026.171,669.666,1057.904,674.636,1083.890,672.001,1021.611,658.094,1064.176,673.962,1073.757,690.889,1064.212,694.677,1012.987,679.370,1060.616,702.940,1057.801,712.726,1045.000,711.410,1004.902,701.119,1051.248,726.223,1043.564,731.448,1028.285,725.583,997.220,724.232,1033.387,745.598,1023.410,746.266,1011.443,740.367
